Time       S(t)           I(t)           R(t)
6.1000 0.72301393932774 0.26918653899000 0.10949138707216
6.2000 0.71717517072866 0.27233344219917 0.11221472149416
6.3000 0.71131584724153 0.27546943126431 0.11496941580680
6.4000 0.70543747408487 0.27859311010834 0.11775534690788
6.5000 0.69954157348810 0.28170307960402 0.12057237770392
6.6000 0.69362968302122 0.28479793927486 0.12342035709667
6.7000 0.68770335389089 0.28787628901244 0.12629911998680
6.8000 0.68176414920710 0.29093673080610 0.12920848729486
6.9000 0.67581364222457 0.29397787048057 0.13214826599966
7.0000 0.66985341456308 0.29699831943726 0.13511824919403
7.1000 0.66388505441125 0.29999669639472 0.13811821615798
7.2000 0.65791015471797 0.30297162912405 0.14114793244922
7.3000 0.65193031137621 0.30592175617457 0.14420715001097
7.4000 0.64594712140342 0.30884572858562 0.14729560729682
7.5000 0.63996218112329 0.31174221157989 0.15041302941262
7.6000 0.63397708435316 0.31460988623422 0.15355912827497
7.7000 0.62799342060166 0.31744745112338 0.15673360278620
7.8000 0.62201277328089 0.32025362393291 0.15993613902553
7.9000 0.61603671793762 0.32302714303685 0.16316641045590
8.0000 0.61006682050758 0.32576676903652 0.16642407814626
8.1000 0.60410463559719 0.32847128625655 0.16970879100883
8.2000 0.59815170479654 0.33113950419463 0.17302018605077
8.3000 0.59220955502776 0.33377025892147 0.17635788863999
8.4000 0.58627969693224 0.33636241442778 0.17972151278427
8.5000 0.58036362330053 0.33891486391520 0.18311066142342
8.6000 0.57446280754817 0.34142653102842 0.18652492673370
8.7000 0.56857870224059 0.34389637102571 0.18996389044396
8.8000 0.56271273767029 0.34632337188575 0.19342712416282
8.9000 0.55686632048890 0.34870655534828 0.19691418971630
9.0000 0.55104083239669 0.35104497788701 0.20042463949517
9.1000 0.54523762889198 0.35333773161285 0.20395801681130
9.2000 0.53945803808250 0.35558394510620 0.20751385626236
9.3000 0.53370335956048 0.35778278417716 0.21109168410413
9.4000 0.52797486334324 0.35993345255263 0.21469101862966
9.5000 0.52227378888051 0.36203519248983 0.21831137055456
9.6000 0.51660134412982 0.36408728531562 0.22195224340771
9.7000 0.51095870470058 0.36608905189171 0.22561313392663
9.8000 0.50534701306779 0.36803985300558 0.22929353245669
9.9000 0.49976737785560 0.36993908968771 0.23299292335356
10.0000 0.49422087319102 0.37178620345542 0.23671078538812
10.1000 0.48870853812765 0.37358067648423 0.24044659215296
10.2000 0.48323137613933 0.37532203170771 0.24419981247004
10.3000 0.47779035468301 0.37700983284696 0.24796991079851
10.4000 0.47238640483036 0.37864368437113 0.25175634764222
10.5000 0.46702042096721 0.38022323139058 0.25555857995612
10.6000 0.46169326055964 0.38174815948424 0.25937606155097
10.7000 0.45640574398569 0.38321819446334 0.26320824349560
10.8000 0.45115865443111 0.38463310207330 0.26705457451633
10.9000 0.44595273784767 0.38599268763599 0.27091450139269
11.0000 0.44078870297246 0.38729679563485 0.27478746934904
11.1000 0.43566722140606 0.38854530924490 0.27867292244149
11.2000 0.43058892774799 0.38973814981052 0.28257030393959
11.3000 0.42555441978711 0.39087527627330 0.28647905670233
11.4000 0.42056425874500 0.39195668455267 0.29039862354785
11.5000 0.41561896957003 0.39298240688212 0.29432844761668
11.6000 0.41071904127980 0.39395251110352 0.29826797272771
11.7000 0.40586492734970 0.39486709992259 0.30221664372694
11.8000 0.40105704614501 0.39572631012805 0.30617390682822
11.9000 0.39629578139436 0.39653031177743 0.31013920994599
12.0000 0.39158148270178 0.39727930735222 0.31411200301951
12.1000 0.38691446609519 0.39797353088529 0.31809173832837
12.2000 0.38229501460852 0.39861324706312 0.32207787079900
12.3000 0.37772337889524 0.39919875030576 0.32606985830206
12.4000 0.37319977787076 0.39973036382719 0.33006716194033
12.5000 0.36872439938110 0.40020843867857 0.33406924632711
12.6000 0.36429740089573 0.40063335277716 0.33807557985488
12.7000 0.35991891022187 0.40100550992325 0.34208563495412
12.8000 0.35558902623813 0.40132533880775 0.34609888834219
12.9000 0.35130781964519 0.40159329201262 0.35011482126232
13.0000 0.34707533373116 0.40180984500652 0.35413291971239
13.1000 0.34289158514959 0.40197549513802 0.35815267466377
13.2000 0.33875656470802 0.40209076062822 0.36217358227005
13.3000 0.33467023816488 0.40215617956507 0.36619514406570
13.4000 0.33063254703305 0.40217230890126 0.37021686715471
13.5000 0.32664340938790 0.40213972345739 0.37423826438929
13.6000 0.32270272067829 0.40205901493243 0.37825885453861
13.7000 0.31881035453853 0.40193079092286 0.38227816244784
13.8000 0.31496616359991 0.40175567395226 0.38629571918736
13.9000 0.31116998030003 0.40153430051261 0.39031106219249
14.0000 0.30742161768862 0.40126732011889 0.39432373539368
14.1000 0.30372087022833 0.40095539437800 0.39833328933746
14.2000 0.30006751458923 0.40059919607332 0.40233928129819
14.3000 0.29646131043586 0.40019940826595 0.40634127538085
14.4000 0.29290200120556 0.39975672341359 0.41033884261498
14.5000 0.28938931487706 0.39927184250795 0.41433156104006
14.6000 0.28592296472847 0.39874547423147 0.41831901578238
14.7000 0.28250265008354 0.39817833413408 0.42230079912372
14.8000 0.27912805704558 0.39757114383070 0.42627651056203
14.9000 0.27579885921813 0.39692463021984 0.43024575686423
15.0000 0.27251471841183 0.39623952472395 0.43420815211146
15.1000 0.26927528533671 0.39551656255182 0.43816331773698
15.2000 0.26608020027962 0.39475648198340 0.44211088255682
15.3000 0.26292909376598 0.39396002367720 0.44605048279359
15.4000 0.25982158720582 0.39312793000059 0.44998176209359
15.5000 0.25675729352339 0.39226094438302 0.45390437153743
15.6000 0.25373581777035 0.39135981069223 0.45781796964435
15.7000 0.25075675772209 0.39042527263356 0.46172222237068
15.8000 0.24781970445714 0.38945807317218 0.46561680310240
15.9000 0.24492424291938 0.38845895397821 0.46950139264219
16.0000 0.24206995246313 0.38742865489468 0.47337567919113
16.1000 0.23925640738093 0.38636791342793 0.47723935832541
16.2000 0.23648317741411 0.38527746426047 0.48109213296802
16.3000 0.23374982824608 0.38415803878590 0.48493371335588
16.4000 0.23105592197852 0.38301036466561 0.48876381700253
16.5000 0.22840101759046 0.38183516540701 0.49258216865660
16.6000 0.22578467138054 0.38063315996286 0.49638850025623
16.7000 0.22320643739238 0.37940506235139 0.50018255087975
16.8000 0.22066586782349 0.37815158129676 0.50396406669271
16.9000 0.21816251341782 0.37687341988946 0.50773280089161
17.0000 0.21569592384212 0.37557127526627 0.51148851364427
17.1000 0.21326564804651 0.37424583830922 0.51523097202736
17.2000 0.21087123460943 0.37289779336320 0.51895994996099
17.3000 0.20851223206734 0.37152781797166 0.52267522814071
17.4000 0.20618818922933 0.37013658262996 0.52637659396701
17.5000 0.20389865547713 0.36872475055586 0.53006384147257
17.6000 0.20164318105075 0.36729297747668 0.53373677124734
17.7000 0.19942131732007 0.36584191143260 0.53739519036166
17.8000 0.19723261704281 0.36437219259553 0.54103891228762
17.9000 0.19507663460911 0.36288445310327 0.54466775681865
18.0000 0.19295292627321 0.36137931690814 0.54828154998773
18.1000 0.19086105037245 0.35985739963982 0.55188012398413
18.2000 0.18880056753406 0.35831930848181 0.55546331706895
18.3000 0.18677104087007 0.35676564206099 0.55903097348956
18.4000 0.18477203616063 0.35519699034981 0.56258294339306
18.5000 0.18280312202628 0.35361393458066 0.56611908273886
18.6000 0.18086387008928 0.35201704717186 0.56963925321058
18.7000 0.17895385512461 0.35040689166480 0.57314332212723
18.8000 0.17707265520085 0.34878402267193 0.57663116235395
18.9000 0.17521985181126 0.34714898583479 0.58010265221230
19.0000 0.17339502999563 0.34550231779208 0.58355767539022
19.1000 0.17159777845292 0.34384454615687 0.58699612085179
19.2000 0.16982768964531 0.34217618950291 0.59041788274682
19.3000 0.16808435989386 0.34049775735933 0.59382286032041
19.4000 0.16636738946613 0.33880975021347 0.59721095782254
19.5000 0.16467638265607 0.33711265952139 0.60058208441776
19.6000 0.16301094785654 0.33540696772570 0.60393615409501
19.7000 0.16137069762474 0.33369314828025 0.60727308557782
19.8000 0.15975524874082 0.33197166568136 0.61059280223463
19.9000 0.15816422226005 0.33024297550532 0.61389523198968
20.0000 0.15659724355872 0.32850752445160 0.61718030723420
20.1000 0.15505394237420 0.32676575039161 0.62044796473812
20.2000 0.15353395283926 0.32501808242262 0.62369814556234
20.3000 0.15203691351111 0.32326494092655 0.62693079497161
20.4000 0.15056246739516 0.32150673763323 0.63014586234794
20.5000 0.14911026196409 0.31974387568797 0.63334330110482
20.6000 0.14767994917214 0.31797674972304 0.63652306860205
20.7000 0.14627118546503 0.31620574593292 0.63968512606138
20.8000 0.14488363178577 0.31443124215285 0.64282943848291
20.9000 0.14351695357647 0.31265360794062 0.64595597456231
21.0000 0.14217082077638 0.31087320466131 0.64906470660893
21.1000 0.14084490781646 0.30909038557461 0.65215561046467
21.2000 0.13953889361056 0.30730549592476 0.65522866542392
21.3000 0.13825246154351 0.30551887303257 0.65828385415425
21.4000 0.13698529945617 0.30373084638959 0.66132116261814
21.5000 0.13573709962776 0.30194173775409 0.66434057999568
21.6000 0.13450755875559 0.30015186124873 0.66734209860817
21.7000 0.13329637793221 0.29836152345962 0.67032571384277
21.8000 0.13210326262046 0.29657102353677 0.67329142407813
21.9000 0.13092792262623 0.29478065329564 0.67623923061109
22.0000 0.12977007206924 0.29299069731967 0.67916913758429
22.1000 0.12862942935203 0.29120143306368 0.68208115191492
22.2000 0.12750571712719 0.28941313095789 0.68497528322450
22.3000 0.12639866226292 0.28762605451257 0.68785154376963
22.4000 0.12530799580725 0.28584046042312 0.69070994837386
22.5000 0.12423345295077 0.28405659867537 0.69355051436061
22.6000 0.12317477298816 0.28227471265123 0.69637326148713
22.7000 0.12213169927863 0.28049503923425 0.69917821187947
22.8000 0.12110397920520 0.27871780891533 0.70196538996862
22.9000 0.12009136413315 0.27694324589823 0.70473482242760
23.0000 0.11909360936753 0.27517156820487 0.70748653810965
23.1000 0.11811047410994 0.27340298778041 0.71022056798746
23.2000 0.11714172141465 0.27163771059790 0.71293694509344
23.3000 0.11618711814403 0.26987593676253 0.71563570446106
23.4000 0.11524643492356 0.26811786061538 0.71831688306721
23.5000 0.11431944609631 0.26636367083648 0.72098051977558
23.6000 0.11340592967700 0.26461355054742 0.72362665528105
23.7000 0.11250566730585 0.26286767741310 0.72625533205518
23.8000 0.11161844420204 0.26112622374278 0.72886659429261
23.9000 0.11074404911700 0.25938935659039 0.73146048785852
24.0000 0.10988227428760 0.25765723785388 0.73403706023706
24.1000 0.10903291538914 0.25593002437381 0.73659636048079
24.2000 0.10819577148835 0.25420786803086 0.73913843916110
24.3000 0.10737064499635 0.25249091584255 0.74166334831953
24.4000 0.10655734162165 0.25077931005882 0.74417114142012
24.5000 0.10575567032325 0.24907318825664 0.74666187330268
24.6000 0.10496544326374 0.24737268343358 0.74913560013702
24.7000 0.10418647576270 0.24567792410028 0.75159237937802
24.8000 0.10341858625016 0.24398903437182 0.75403226972174
24.9000 0.10266159622030 0.24230613405796 0.75645533106232
25.0000 0.10191533018541 0.24062933875227 0.75886162444984
25.1000 0.10117961563007 0.23895875992009 0.76125121204904
25.2000 0.10045428296567 0.23729450498529 0.76362415709890
25.3000 0.09973916548517 0.23563667741594 0.76598052387305
25.4000 0.09903409931827 0.23398537680867 0.76832037764114
25.5000 0.09833892338690 0.23234069897196 0.77064378463086
25.6000 0.09765347936102 0.23070273600812 0.77295081199094
25.7000 0.09697761161494 0.22907157639412 0.77524152775488
25.8000 0.09631116718391 0.22744730506120 0.77751600080550
25.9000 0.09565399572122 0.22583000347329 0.77977430084023
26.0000 0.09500594945564 0.22421974970414 0.78201649833727
26.1000 0.09436688314942 0.22261661851331 0.78424266452240
26.2000 0.09373665405663 0.22102068142097 0.78645287133661
26.3000 0.09311512188201 0.21943200678137 0.78864719140443
26.4000 0.09250214874033 0.21785065985525 0.79082569800298
26.5000 0.09189759911609 0.21627670288093 0.79298846503179
26.6000 0.09130133982391 0.21471019514430 0.79513556698323
26.7000 0.09071323996919 0.21315119304758 0.79726707891371
26.8000 0.09013317090945 0.21159975017684 0.79938307641548
26.9000 0.08956100621604 0.21005591736849 0.80148363558916
27.0000 0.08899662163641 0.20851974277443 0.80356883301690
27.1000 0.08843989505686 0.20699127192623 0.80563874573617
27.2000 0.08789070646586 0.20547054779798 0.80769345121415
27.3000 0.08734893791774 0.20395761086811 0.80973302732283
27.4000 0.08681447349705 0.20245249918012 0.81175755231463
27.5000 0.08628719928332 0.20095524840205 0.81376710479865
27.6000 0.08576700331634 0.19946589188501 0.81576176371750
27.7000 0.08525377556202 0.19798446072048 0.81774160832470
27.8000 0.08474740787865 0.19651098379665 0.81970671816267
27.9000 0.08424779398375 0.19504548785358 0.82165717304121
28.0000 0.08375482942141 0.19358799753738 0.82359305301658
28.1000 0.08326841153006 0.19213853545336 0.82551443837111
28.2000 0.08278843941083 0.19069712221806 0.82742140959329
28.3000 0.08231481389637 0.18926377651033 0.82931404735840
28.4000 0.08184743752015 0.18783851512145 0.83119243250961
28.5000 0.08138621448624 0.18642135300415 0.83305664603965
28.6000 0.08093105063963 0.18501230332072 0.83490676907286
28.7000 0.08048185343696 0.18361137749018 0.83674288284776
28.8000 0.08003853191778 0.18221858523446 0.83856506870011
28.9000 0.07960099667627 0.18083393462362 0.84037340804634
29.0000 0.07916915983341 0.17945743212025 0.84216798236755
29.1000 0.07874293500960 0.17808908262285 0.84394887319377
29.2000 0.07832223729783 0.17672888950839 0.84571616208886
29.3000 0.07790698323719 0.17537685467395 0.84746993063560
29.4000 0.07749709078687 0.17403297857753 0.84921026042137
29.5000 0.07709247930065 0.17269726027798 0.85093723302415
29.6000 0.07669306950175 0.17136969747410 0.85265092999889
29.7000 0.07629878345819 0.17005028654292 0.85435143286432
29.8000 0.07590954455849 0.16873902257719 0.85603882309010
29.9000 0.07552527748790 0.16743589942201 0.85771318208432
30.0000 0.07514590820494 0.16614090971075 0.85937459118142
30.1000 0.07477136391843 0.16485404490015 0.86102313163042
30.2000 0.07440157306489 0.16357529530469 0.86265888458347
30.3000 0.07403646528633 0.16230465013020 0.86428193108477
30.4000 0.07367597140848 0.16104209750675 0.86589235205984
30.5000 0.07332002341934 0.15978762452082 0.86749022830505
30.6000 0.07296855444818 0.15854121724678 0.86907564047752
30.7000 0.07262149874489 0.15730286077760 0.87064866908529
30.8000 0.07227879165969 0.15607253925502 0.87220939447784
30.9000 0.07194036962323 0.15485023589893 0.87375789683683
31.0000 0.07160617012703 0.15363593303614 0.87529425616719
31.1000 0.07127613170427 0.15242961212854 0.87681855228848
31.2000 0.07095019391098 0.15123125380054 0.87833086482648
31.3000 0.07062829730750 0.15004083786601 0.87983127320514
31.4000 0.07031038344035 0.14885834335451 0.88131985663869
31.5000 0.06999639482436 0.14768374853695 0.88279669412406
31.6000 0.06968627492521 0.14651703095073 0.88426186443357
31.7000 0.06937996814221 0.14535816742422 0.88571544610781
31.8000 0.06907741979146 0.14420713410074 0.88715751744882
31.9000 0.06877857608928 0.14306390646190 0.88858815651343
32.0000 0.06848338413599 0.14192845935057 0.89000744110694
32.1000 0.06819179189995 0.14080076699311 0.89141544877687
32.2000 0.06790374820188 0.13968080302125 0.89281225680708
32.3000 0.06761920269957 0.13856854049334 0.89419794221202
32.4000 0.06733810587275 0.13746395191523 0.89557258173117
32.5000 0.06706040900832 0.13636700926051 0.89693625182377
32.6000 0.06678606418583 0.13527768399039 0.89828902866368
32.7000 0.06651502426326 0.13419594707307 0.89963098813441
32.8000 0.06624724286299 0.13312176900260 0.90096220582444
32.9000 0.06598267435814 0.13205511981742 0.90228275702261
33.0000 0.06572127385910 0.13099596911829 0.90359271671379
33.1000 0.06546299720027 0.12994428608594 0.90489215957465
33.2000 0.06520780092718 0.12890003949817 0.90618115996963
33.3000 0.06495564228373 0.12786319774664 0.90745979194710
33.4000 0.06470647919971 0.12683372885319 0.90872812923563
33.5000 0.06446027027857 0.12581160048580 0.90998624524049
33.6000 0.06421697478543 0.12479677997408 0.91123421304023
33.7000 0.06397655263524 0.12378923432453 0.91247210538348
33.8000 0.06373896438128 0.12278893023525 0.91369999468583
33.9000 0.06350417120376 0.12179583411042 0.91491795302693
34.0000 0.06327213489872 0.12080991207435 0.91612605214768
34.1000 0.06304281786710 0.11983112998522 0.91732436344753
34.2000 0.06281618310403 0.11885945344844 0.91851295798201
34.3000 0.06259219418829 0.11789484782970 0.91969190646031
34.4000 0.06237081527201 0.11693727826768 0.92086127924299
34.5000 0.06215201107057 0.11598670968644 0.92202114633985
34.6000 0.06193574685264 0.11504310680751 0.92317157740793
34.7000 0.06172198843043 0.11410643416165 0.92431264174954
34.8000 0.06151070215015 0.11317665610031 0.92544440831055
34.9000 0.06130185488264 0.11225373680681 0.92656694567861
35.0000 0.06109541401413 0.11133764030726 0.92768032208169
35.1000 0.06089134743723 0.11042833048108 0.92878460538650
35.2000 0.06068962354208 0.10952577107142 0.92987986309721
35.3000 0.06049021120765 0.10862992569514 0.93096616235416
35.4000 0.06029307979319 0.10774075785265 0.93204356993269
35.5000 0.06009819912988 0.10685823093743 0.93311215224206
35.6000 0.05990553951263 0.10598230824530 0.93417197532452
35.7000 0.05971507169201 0.10511295298348 0.93522310485435
35.8000 0.05952676686631 0.10425012827934 0.93626560613714
35.9000 0.05934059667386 0.10339379718900 0.93729954410903
36.0000 0.05915653318533 0.10254392270564 0.93832498333609
36.1000 0.05897454889633 0.10170046776758 0.93934198801377
36.2000 0.05879461672006 0.10086339526617 0.94035062196643
36.3000 0.05861670998009 0.10003266805349 0.94135094864696
36.4000 0.05844080240333 0.09920824894971 0.94234303113646
36.5000 0.05826686811312 0.09839010075042 0.94332693214396
36.6000 0.05809488162240 0.09757818623364 0.94430271400630
36.7000 0.05792481782706 0.09677246816664 0.94527043868797
36.8000 0.05775665199938 0.09597290931265 0.94623016778109
36.9000 0.05759035978164 0.09517947243726 0.94718196250547
37.0000 0.05742591717980 0.09439212031474 0.94812588370861
37.1000 0.05726330055729 0.09361081573410 0.94906199186596
37.2000 0.05710248662899 0.09283552150506 0.94999034708101
37.3000 0.05694345245522 0.09206620046377 0.95091100908564
37.4000 0.05678617543596 0.09130281547840 0.95182403724043
37.5000 0.05663063330503 0.09054532945454 0.95272949053497
37.6000 0.05647680412454 0.08979370534049 0.95362742758838
37.7000 0.05632466627929 0.08904790613233 0.95451790664970
37.8000 0.05617419847142 0.08830789487888 0.95540098559849
37.9000 0.05602537971501 0.08757363468650 0.95627672194535
38.0000 0.05587818933092 0.08684508872372 0.95714517283259
38.1000 0.05573260694162 0.08612222022579 0.95800639503485
38.2000 0.05558861246615 0.08540499249900 0.95886044495984
38.3000 0.05544618611523 0.08469336892493 0.95970737864909
38.4000 0.05530530838635 0.08398731296456 0.96054725177873
38.5000 0.05516596005903 0.08328678816224 0.96138011966036 
38.6000 0.05502812219015 0.08259175814949 0.96220603724185
38.7000 0.05489177610937 0.08190218664878 0.96302505910834
38.8000 0.05475690341460 0.08121803747706 0.96383723948311
38.9000 0.05462348596759 0.08053927454930 0.96464263222860
39.0000 0.05449150588959 0.07986586188180 0.96544129084742
39.1000 0.05436094555710 0.07919776359548 0.96623326848338
39.2000 0.05423178759765 0.07853494391897 0.96701861792257
39.3000 0.05410401488572 0.07787736719171 0.96779739159448
39.4000 0.05397761053871 0.07722499786681 0.96856964157315
39.5000 0.05385255791295 0.07657780051390 0.96933541957829
39.6000 0.05372884059984 0.07593573982187 0.97009477697651
39.7000 0.05360644242201 0.07529878060148 0.97084776478252
39.8000 0.05348534742961 0.07466688778787 0.97159443366040
39.9000 0.05336553989657 0.07404002644303 0.97233483392483
40.0000 0.05324700431701 0.07341816175815 0.97306901554241
40.1000 0.05312972540173 0.07280125905586 0.97379702813297
40.2000 0.05301368807466 0.07218928379237 0.97451892097090
40.3000 0.05289887746946 0.07158220155965 0.97523474298649
40.4000 0.05278527892618 0.07097997808733 0.97594454276737
40.5000 0.05267287798793 0.07038257924470 0.97664836855981
40.6000 0.05256166039766 0.06978997104253 0.97734626827024
40.7000 0.05245161209495 0.06920211963481 0.97803828946659
40.8000 0.05234271921289 0.06861899132052 0.97872447937979
40.9000 0.05223496807503 0.06804055254518 0.97940488490524
41.0000 0.05212834519233 0.06746676990243 0.98007955260427
41.1000 0.05202283726022 0.06689761013552 0.98074852870562
41.2000 0.05191843115566 0.06633304013872 0.98141185910701
41.3000 0.05181511393433 0.06577302695866 0.98206958937660
41.4000 0.05171287282776 0.06521753779565 0.98272176475455
41.5000 0.05161169524061 0.06466654000484 0.98336843015460
41.6000 0.05151156874796 0.06412000109744 0.98400963016558
41.7000 0.05141248109262 0.06357788874180 0.98464540905299
41.8000 0.05131442018254 0.06304017076447 0.98527581076064
41.9000 0.05121737408821 0.06250681515115 0.98590087891215
42.0000 0.05112133104017 0.06197779004768 0.98652065681263
42.1000 0.05102627942650 0.06145306376087 0.98713518745024
42.2000 0.05093220779041 0.06093260475935 0.98774451349783
42.3000 0.05083910482781 0.06041638167437 0.98834867731457
42.4000 0.05074695938497 0.05990436330046 0.98894772094758
42.5000 0.05065576045623 0.05939651859620 0.98954168613354
42.6000 0.05056549718169 0.05889281668477 0.99013061430039
42.7000 0.05047615884500 0.05839322685461 0.99071454656893
42.8000 0.05038773487118 0.05789771855989 0.99129352375453
42.9000 0.05030021482441 0.05740626142106 0.99186758636874
43.0000 0.05021358840595 0.05691882522530 0.99243677462100
43.1000 0.05012784545208 0.05643537992692 0.99300112842027
43.2000 0.05004297593199 0.05595589564774 0.99356068737674
43.3000 0.04995896994582 0.05548034267744 0.99411549080352
43.4000 0.04987581772264 0.05500869147384 0.99466557771826
43.5000 0.04979350961857 0.05454091266317 0.99521098684489
43.6000 0.04971203611479 0.05407697704032 0.99575175661529
43.7000 0.04963138781572 0.05361685556899 0.99628792517098
43.8000 0.04955155544716 0.05316051938186 0.99681953036480
43.9000 0.04947252985445 0.05270793978076 0.99734660976261
44.0000 0.04939430200071 0.05225908823668 0.99786920064497
44.1000 0.04931686296511 0.05181393638991 0.99838734000887
44.2000 0.04924020394110 0.05137245605003 0.99890106456937
44.3000 0.04916431623471 0.05093461919592 0.99941041076133
44.4000 0.04908919126295 0.05050039797572 0.99991541474109
44.5000 0.04901482055209 0.05006976470682 1.00041611238816
44.6000 0.04894119573613 0.04964269187571 1.00091253930691
44.7000 0.04886830855513 0.04921915213796 1.00140473082829
44.8000 0.04879615085372 0.04879911831798 1.00189272201147
44.9000 0.04872471457956 0.04838256340897 1.00237654764556
45.0000 0.04865399178177 0.04796946057266 1.00285624225129
45.1000 0.04858397460956 0.04755978313915 1.00333184008268
45.2000 0.04851465531067 0.04715350460665 1.00380337512875
45.3000 0.04844602622998 0.04675059864127 1.00427088111516
45.4000 0.04837807980814 0.04635103907670 1.00473439150593
45.5000 0.04831080858011 0.04595479991396 1.00519393950507
45.6000 0.04824420517385 0.04556185532108 1.00564955805828
45.7000 0.04817826230897 0.04517217963275 1.00610127985461
45.8000 0.04811297279539 0.04478574735001 1.00654913732811
45.9000 0.04804832953207 0.04440253313982 1.00699316265950
46.0000 0.04798432550574 0.04402251183476 1.00743338777785
46.1000 0.04792095378962 0.04364565843253 1.00786984436218
46.2000 0.04785820754219 0.04327194809563 1.00830256384313
46.3000 0.04779608000601 0.04290135615086 1.00873157740464
46.4000 0.04773456450648 0.04253385808888 1.00915691598553
46.5000 0.04767365445070 0.04216942956377 1.00957861028117
46.6000 0.04761334332630 0.04180804639253 1.00999669074509
46.7000 0.04755362470030 0.04144968455461 1.01041118759064
46.8000 0.04749449221800 0.04109432019136 1.01082213079255
46.9000 0.04743593960188 0.04074192960556 1.01122955008861
47.0000 0.04737796065052 0.04039248926087 1.01163347498122
47.1000 0.04732054923752 0.04004597578126 1.01203393473903
47.2000 0.04726369931046 0.03970236595051 1.01243095839854
47.3000 0.04720740488987 0.03936163671159 1.01282457476565
47.4000 0.04715166006823 0.03902376516612 1.01321481241731
47.5000 0.04709645900894 0.03868872857375 1.01360169970305
47.6000 0.04704179594536 0.03835650435159 1.01398526474657
47.7000 0.04698766517983 0.03802707007360 1.01436553544730
47.8000 0.04693406108274 0.03770040346996 1.01474253948200
47.9000 0.04688097809156 0.03737648242644 1.01511630430627
48.0000 0.04682841070995 0.03705528498379 1.01548685715610
